Title,Rating,Votes,Duration,Genre
1608. Ciudad Oculta,4.5, (13),1h 36m,Horror
1609. The Dog from a Graveyard,,,1h 33m,Horror
1610. Cin Bebek: Kabus,,,1h 22m,Horror
1611. Vebal,5.0, (12),,Horror
1612. As Close to Me As Always,,,1h 37m,Horror
1613. The Fetch of Hobbler's Trench,,,1h 31m,Horror
1614. ZZZ: Zombie Zone Zero,,,1h 15m,Horror
1615. Dream of Deceit,,,,Horror
1616. Vamp Camp: Being a Melodrama in Three Parts,,,,Horror
1617. Yagna,5.9, (1.1K),2h 11m,Horror
1618. Night of the Red Moon,,,,Horror
1619. Ucube: Son Efsun,2.8, (9),,Horror
1620. Ifrit,,,1h 14m,Horror
1621. Hell 2: Soil,,,50m,Horror
1622. Leave This House,,,,Horror
1623. Cin Daveti,3.3, (7),,Horror
1624. Twisted vision 2024,,,,Horror
1625. The Haunting of Michael Barrow,,,1h 26m,Horror
1626. Love Like Fear,,,1h 30m,Horror
1627. Hellfire Hades II: 1980's Voodoo,,,2h 30m,Horror
1628. Ondu Pishachiya Kathe,,,,Horror
1629. Vefk-i Cin Sekar,,,1h 24m,Horror
1630. The Dead of Night,,,,Horror
1631. Alem-i Cin 5: Azap,,,,Horror
1632. Drive Recorder Spirit,,,51m,Horror
1633. Ghost Ahead,,,,Horror
1634. Baby Pillows,,,Not Rated,Horror
1635. Mr. Squids,,,1h 6m,Horror
"1636. Mateo, el origen",,,,Horror
1637. Daughters of the Naked goddess,,,,Horror
1638. Brandon Sigloch's the Riverside Slasher,,,57m,Horror
1639. Your Loving Mother,,,1h 54m,Horror
1640. Helen,,,,Horror
1641. Gone: The Movie,,,13m,Horror
1642. Bet on Black,,,,Horror
1643. A Noiva,,,1h 13m,Horror
1644. Lol Dog,,,3h 4m,Horror
1645. I am the girl 4 my Student and my Agony,,,,Horror
1646. OINK the Dark Pig,,,,Horror
1647. Frights and Fears Vol 2,,,,Horror
1648. Creepy Man Returns,,,Not Rated,Horror
1649. Into the Dead of Night,,,1h 3m,Horror
1650. La Llorona A devils chapter begins,,,,Horror
1651. Doors. Hotel Mystery,,,13+,Horror
1652. The Witch of Hamsann,,,,Horror
1653. Anagana O Rajkumarudu,,,,Horror
1654. Synthwave Horror: The Hands of Orlac,,,,Horror
1655. Rent4Ghost,,,1h 30m,Horror
1656. A Vanished Puppet,,,1h 25m,Horror
1657. The Hazzard Files Part One,,,1h 22m,Horror
1658. Stickman,,,1h 54m,Horror
1659. Belldoor,,,,Horror
1660. Bo Alajen,,,,Horror
1661. Strange Future,,,,Horror
1662. Laberintos del Subconsciente (Una Película de Arte y Ensayo),,,1h 12m,Horror
1663. Dukhad patr,,,1h 9m,Horror
1664. Sunday Scaries,,,,Horror
1665. Conexão com o Mal,,,2h 13m,Horror
1666. Keltainen joutsen,,,1h 25m,Horror
1667. Shadows,,,1h 24m,Horror
1668. Tears for life,,,,Horror
1669. Réfractions,,,1h 3m,Horror
1670. The Man-Tis,,,1h,Horror
1671. Rebel,,,1h 29m,Horror
1672. Doom Walker,,,1h 5m,Horror
1673. Twelve Shadows Film Anthology,,,,Horror
1674. Balaayen,,,,Horror
1675. Fábrica do Medo - Edição Comemorativa,,,1h 13m,Horror
1676. Momentum,,,5m,Horror
1677. Mutation X,,,51m,Horror
1678. Midnight at the Limbo Lounge,,,,Horror
1679. Adopt me All hallows Eve II,,,18+,Horror
1680. Dare to Stay,,,,Horror
1681. Black Vale: Wolfsbane,,,1h 28m,Horror
1682. Are Vampires Real,,,45m,Horror
1683. Interview with an Exorcist,,,,Horror
1684. Isolation Zone 5,,,1h 28m,Horror
1685. Hotel Houffer,,,1h 52m,Horror
1686. The Rake,,,46m,Horror
1687. Prologue: Thalassophilia - A Cryptograph in Three Acts,,,15m,Horror
1688. Darr Awaaz,,,,Horror
1689. epic gost movie,,,1h 7m,Horror
1690. Movie at Afton,,,2h 18m,Horror
"1691. The Call of Cthulhu, Pt. 3 - Madness from the Sea",,,,Horror
"1692. Destination: Hollywood, California",,,,Horror
1693. Proyecto Fantasma,,,2h,Horror
1694. Un ciel noir dans la station 13,,,1h 30m,Horror
1695. Jungwa,,,1h 21m,Horror
1696. Five Nights at TK's: The Curse of TK,,,1h,Horror
1697. Llorona Origin,,,,Horror
1698. Sen Alma,,,1h 10m,Horror
1699. Silent Hill Stories,,,,Horror
1700. Infrastrata,,,1h 5m,Horror
